ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,399,768.0,0.0,1.0,1.9717689681936492,0.8973934976087243,1.0,0.403030303030303,0.32787645245594027,40.962574931159544,45.880278987817846,8.94427190999916,3.030165810261952,2.8284271247461903,20.011485466146627,18.07396324169058,27.387333916688895,123.66200000000005,0.6791489361702128,770.6441102756892,8.443609022556391,0,1
1,2,1118,291.0,33.0,1.0,1.3502319485857364,0.8687378686197861,1.0,0.5733333333333334,0.5458862526421799,55.53475780850077,53.74011537017761,11.40175425099138,4.915488682163124,4.47213595499958,28.01284964481354,27.504819631771362,24.205274162010113,160.4259999999999,0.8901273885350318,280.44543828264756,31.541144901610018,0,2
1,3,1192,661.0,20.0,1.0,1.6867142346740234,0.8629003480937258,1.0,0.4775641025641026,0.4367965485786698,63.81549394934693,65.25335240430181,14.7648230602334,4.907274055231043,4.0,34.96203326421465,32.25069834530577,75.53685200649679,185.18399999999986,0.7697772037455601,662.7365771812081,26.370805369127517,0,3
1,4,1502,564.0,85.0,1.0,2.4513720147406364,0.9593241981462242,1.0,0.5231626610936956,0.3779763788177329,93.06755324883645,86.97700845625813,11.180339887498949,4.325515055329537,4.0,27.40982339012202,26.27359548082206,82.6721427496481,223.46399999999957,0.7538268506900877,561.245672436751,65.30958721704394,0,4
1,5,961,177.0,50.0,1.0,1.0987033001591542,0.38041549968709354,1.0,0.5747607655502392,0.7017323750487451,38.071975972684534,43.18564576337837,13.92838827718412,5.2132801269096705,4.47213595499958,35.35533905932738,35.20956046388289,10.003981099279292,131.18400000000005,0.9213806327900288,177.58792924037462,48.4786680541103,0,5
1,6,480,95.0,80.0,1.0,1.0910006566651906,0.6814549165873338,1.0,0.6956521739130435,0.7531857335335163,29.502193520524557,30.083217912982647,9.899494936611665,3.902806955653313,3.605551275463989,22.0,21.59147811243992,-84.3051814061063,89.49000000000004,0.916030534351145,95.64375,81.41041666666666,0,6
1,7,544,925.0,89.0,1.0,2.0874938150401117,0.9528721192669143,1.0,0.42868400315208827,0.4602575138420177,51.44400185467712,50.15974481593781,7.615773105863909,3.089674109469702,2.8284271247461903,16.91835598486949,15.606682782743304,58.68063505100314,121.87200000000006,0.8375673595073133,931.8860294117648,97.29595588235294,0,7
1,8,878,482.0,115.0,1.0,1.4549147989258315,0.8346360491279405,1.0,0.5119533527696793,0.4190960384631148,49.94556361228272,50.0,8.602325267042627,3.676876381866974,3.605551275463989,29.45559780098856,27.510108271682686,-25.323956272150426,162.25399999999993,0.7892134831460674,478.25740318906605,118.43394077448747,0,8
1,9,3204,782.0,118.0,1.0,5.355563524799489,0.957930236972378,1.0,0.1655813953488372,0.08662726964286685,200.53430745030298,194.3707796969493,8.602325267042627,3.1965624671948447,2.8284271247461903,59.63360202975503,57.55357719950912,30.629482913276444,681.7479999999971,0.4346764346764347,844.8642322097378,158.42665418227216,0,9
1,10,1200,613.0,115.0,1.0,2.0601568839181565,0.8992445207490765,1.0,0.39344262295081966,0.2551902451291999,72.62535197196594,70.7248188403477,11.313708498984761,3.7130203045687313,3.1622776601683795,32.07023542164915,31.769693707698128,38.153520415502236,243.0879999999995,0.7444168734491314,626.9841666666666,123.95416666666667,0,10
1,11,1071,286.0,125.0,1.0,2.517670526482753,0.9237966005641353,1.0,0.4270334928229665,0.30363711139886707,77.30636681097135,65.27633568147036,9.0,3.406903703098305,3.1622776601683795,34.12977562420263,29.599338981349952,-7.519970305862415,210.5339999999997,0.5913859745996688,308.71335200746967,119.00186741363213,0,11
1,12,417,939.0,135.0,1.0,4.315700617604407,0.9915245065672353,1.0,0.18733153638814015,0.2385176824840632,67.06960135267438,65.60487786742691,4.47213595499958,2.1089508668180845,2.0,8.901904427650546,8.713668792330305,51.47481317030438,148.22199999999998,0.8467005076142132,937.5659472422062,133.68585131894486,0,12
1,13,971,182.0,152.0,1.0,1.2830187916867952,0.8204910543593714,1.0,0.5828331332533013,0.5588001928021611,48.8886446363322,49.72926703662542,13.0,4.76513478604034,4.123105625617661,30.314428664827744,27.947651553820474,-14.411071967589944,147.76999999999995,0.8359879466207492,186.1771369721936,152.53656024716787,0,13
1,14,630,83.0,157.0,1.0,1.0788030937499935,0.7011236560769696,1.0,0.6923076923076923,0.7476285889222097,33.89587330639103,34.713109915419565,11.704699910719626,4.528049150796615,4.123105625617661,23.730052351720268,24.169103455159906,-89.88711815095614,102.90400000000004,0.9210526315789476,82.77777777777777,159.12222222222223,0,14
1,15,1362,409.0,159.0,1.0,2.059483328801952,0.8869875718521578,1.0,0.4157509157509158,0.3102432142145823,76.65207078507908,69.1158447825099,11.045361017187261,3.9131543599608256,3.605551275463989,37.2072845350465,35.39741234246152,-33.55925235440471,234.87799999999964,0.6712666338097584,397.2033773861968,166.51908957415566,0,15
1,16,365,723.0,209.0,1.0,2.1550881277471183,0.9632297889093018,1.0,0.3862433862433862,0.4812116687401792,43.2271599599375,41.617304093369626,5.830951894845301,2.58650758463959,2.23606797749979,12.118985573089635,11.614227594329266,33.354302786887416,97.63000000000005,0.935897435897436,718.7479452054795,208.13424657534247,0,16
1,17,580,77.0,235.0,1.0,1.5947470581180223,0.9194854358492118,1.0,0.43543543543543545,0.498868912389196,45.16899622741172,40.80441152620633,7.810249675906654,3.470217165236201,3.1622776601683795,19.043148621852488,17.75701956854341,-43.217576050527015,120.87200000000007,0.8573540280857352,76.90689655172413,234.15344827586208,0,17
1,18,482,154.0,233.0,1.0,1.1564035395310757,0.7920632895570823,1.0,0.7172619047619048,0.7436725131235843,32.18769294242594,32.01562118716424,10.0,3.919059950006127,3.605551275463989,20.0,19.648622370093317,13.866096025879228,90.24800000000003,0.926923076923077,155.94605809128632,233.8423236514523,0,18
1,19,1180,860.0,265.0,1.0,3.6606953782125564,0.7063216795063685,1.0,0.22536287242169595,0.1565328298039975,85.4966164471178,78.84795495128583,6.0,2.5893723824436337,2.23606797749979,60.57479453109252,60.52228635073454,-23.4207385677885,307.7819999999992,0.37555697008274985,877.3601694915254,257.6593220338983,0,19
1,20,1327,343.0,264.0,1.0,1.6521449796344554,0.9173783747414036,1.0,0.4183480453972257,0.4596793400800157,69.36308122827315,68.96375859826666,14.866068747318506,5.148428782617787,4.242640687119285,30.210253618809645,27.60763193598457,41.83557704337498,190.4639999999997,0.793423019431988,350.05199698568197,270.20422004521475,0,20
1,21,696,606.0,285.0,1.0,1.4570576648533062,0.9082728394810127,1.0,0.5374517374517375,0.6620055103300749,46.877345951667756,43.93176527297759,9.486832980505138,4.092249798485338,3.605551275463989,19.60859611038277,19.612466949251434,39.14778241928199,114.94200000000006,0.9567010309278351,599.0474137931035,280.35632183908046,0,21
1,22,328,34.0,306.0,1.0,2.2790596124935054,0.9491768074709882,1.0,0.5061728395061729,0.42343219704899426,41.62681425123492,35.6931365951495,6.324555320336759,2.520193183431757,2.23606797749979,13.787307577971271,13.10176374691008,-78.67062973910603,98.66200000000003,0.7130434782608696,35.603658536585364,297.9390243902439,0,22
1,23,3573,210.0,307.0,1.0,1.8094197363710822,0.5899722683374985,1.0,0.4045516304347826,0.23283102014490797,99.68413199516327,110.45361017187261,13.45362404707371,5.400453116739135,5.0,82.02674697095371,80.4873116290568,-38.6527187780224,439.13799999999867,0.6118150684931507,228.4788692975091,308.597257206829,0,23
1,24,361,156.0,306.0,1.0,1.445913562754817,0.7681299887771227,1.0,0.5776,0.46149465026159875,30.737322359081894,28.319604517012593,5.830951894845301,2.534328221034775,2.23606797749979,18.910420407806907,19.680921016096217,37.15390371233091,99.14600000000004,0.7986725663716813,148.42105263157896,302.1662049861496,0,24
1,25,463,724.0,317.0,1.0,2.9035282617711013,0.9759373482333633,1.0,0.35615384615384615,0.34532505266485886,57.1333939637541,53.71219600798314,6.4031242374328485,2.5481747287981333,2.23606797749979,15.45469821380034,12.458000725297516,21.432499956763092,129.80200000000005,0.7559183673469387,714.9611231101512,312.9892008639309,0,25
1,26,473,330.0,329.0,1.0,1.9136875645567026,0.9393822519433108,1.0,0.4215686274509804,0.5030508840864886,45.41570721550887,40.80441152620633,7.0,2.9300695575012834,2.8284271247461903,16.401679619466496,15.571759552408324,-43.7085763491512,108.70000000000006,0.8211805555555556,330.24524312896403,331.507399577167,0,26
1,27,801,551.0,339.0,1.0,1.4895660912753395,0.8243153468069351,1.0,0.4651567944250871,0.3886007122314163,47.96015658672228,53.150729063673246,9.486832980505138,3.75634347077576,3.1622776601683795,28.75062541125778,27.151727166781406,25.748905850104588,160.94199999999995,0.7750362844702468,556.9051186017479,340.3520599250936,0,27
1,28,406,985.0,348.0,1.0,3.0228442595337603,0.9671955790979112,1.0,0.3147286821705426,0.30523399414399005,54.15921446388787,50.47771785649585,5.0,2.237463607033443,2.0,14.787722955752047,13.758222044531854,62.63675534269488,129.28600000000006,0.6863905325443787,993.5418719211823,363.01477832512313,0,28
1,29,327,867.0,365.0,1.0,1.2108186167820394,0.7961751739510216,1.0,0.654,0.7709753778775215,27.21066992877861,26.40075756488817,8.0,3.2009845690187264,2.8284271247461903,17.170070493586127,16.46425633849703,-64.21150395707397,73.00600000000003,0.9070735090152566,865.4373088685015,366.782874617737,0,29
1,30,667,115.0,368.0,1.0,1.2034268955024658,0.7608141835193379,1.0,0.5881834215167548,0.6268947699865632,37.940014888444345,41.30375285612676,10.816653826391969,4.170413094146602,3.605551275463989,25.675190059966152,24.621923197271812,3.5144098324187145,115.63000000000005,0.8863787375415281,114.14692653673164,366.86356821589203,0,30
1,31,746,497.0,372.0,1.0,1.6276425594668225,0.9213413138722906,1.0,0.541757443718228,0.489004193485934,51.81210158212098,54.230987451824994,10.0,3.8889492040038944,3.605551275463989,21.679152966673666,20.14219577986582,17.07473774739104,138.45800000000003,0.8838862559241705,493.6380697050938,372.3592493297587,0,31
1,32,966,818.0,384.0,1.0,1.802489341467223,0.9148921340258919,1.0,0.4117647058823529,0.3210026081766979,61.706484706509976,59.413803110051795,8.48528137423857,3.4620616574917333,3.1622776601683795,25.80568831542261,24.910807994276997,37.8384146152776,194.4639999999997,0.8,813.304347826087,380.1376811594203,0,32
1,33,734,389.0,364.0,1.0,4.132133188011937,0.9743314899060399,1.0,0.2381570408825438,0.2765242035618894,85.63381672984276,74.70609078247904,6.324555320336759,2.704100618254541,2.8284271247461903,20.490525846950245,19.277719993438396,56.84449792636679,182.63599999999974,0.6114119117034569,398.4577656675749,371.83651226158037,0,33
1,34,369,396.0,399.0,1.0,1.6660573782432369,0.908422829718511,1.0,0.44727272727272727,0.4756859904525382,36.52836549097683,36.05551275463989,7.0,2.742664163146438,2.23606797749979,15.114274193743798,15.270777559082262,31.45888042746805,98.73200000000004,0.8541666666666666,393.18970189701895,396.6829268292683,0,34
1,35,1796,629.0,402.0,1.0,2.336224927246748,0.926154429199251,1.0,0.3463837994214079,0.277217934636515,96.58960551034616,95.88013350011565,10.198039027185569,4.0612860084227895,4.0,36.350695412809074,36.428238397842186,54.826546732816524,285.3299999999996,0.7012885591565795,641.9265033407572,416.9749443207127,0,35
1,36,1529,322.0,457.0,1.0,1.273637100139003,0.8528094202046645,1.0,0.6357588357588357,0.6322705945975432,62.37858435991524,66.48308055437865,17.029386365926403,6.159388849163278,5.385164807134504,36.0,32.57548553718094,77.56190448169983,174.3239999999998,0.9063426200355661,320.8829300196207,456.9300196206671,0,36
1,37,450,739.0,450.0,1.0,1.4936959718330982,0.8624394582021737,1.0,0.5244755244755245,0.46962995270839564,36.93451683407037,39.293765408777,7.615773105863909,3.0099906903375353,2.8284271247461903,21.0,18.694783626967922,4.45298297622546,109.73200000000004,0.7725321888412016,736.9555555555555,451.12444444444446,0,37
1,38,768,212.0,457.0,1.0,1.3371108209732567,0.8452792109083622,1.0,0.6183574879227053,0.5995694718302284,45.10282841401627,45.17742799230607,10.44030650891055,4.282446416476573,4.0,25.561154453279336,24.09956246070838,6.514820345166968,126.87200000000006,0.8827586206896552,212.72916666666666,458.5260416666667,0,38
