ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_CM_border_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_CM_inner_segment
1,1,2796,220.0,19.0,1.0,1.0979756757706027,0.5767954298061228,1.0,0.6789703739679456,0.5729536235479796,68.40657467814273,78.39005038906404,24.08318915758459,9.718056546757031,9.0,57.0,55.88055300196,-10.207293956470316,247.63599999999946,0.8704856787048568,1,221.6645207439199,25.15772532188841,0,1,1
1,2,9709,603.0,5.0,1.0,1.2600691910239028,0.7233893808764292,1.0,0.5372993912562258,0.19689171191263685,144.99264713134835,177.73013250431114,39.20459156782532,14.273670077660615,12.083045973594572,127.38373117794505,100.10876633913,61.4959323251487,787.187999999997,0.7172194725566965,1,609.6859614790401,52.89895972808734,0,2,2
1,3,4442,846.0,0.0,1.0,1.3093849015614172,0.846985822324284,1.0,0.556641604010025,0.44912953752763474,107.30429413651945,118.1905241548577,24.596747752497688,10.389751702315467,9.486832980505138,58.14163486623018,57.044623652394016,52.69442823547578,352.53999999999917,0.8589384124528668,1,867.4518235029266,37.82372805042773,0,3,3
1,4,3285,822.0,42.0,1.0,2.174033082833449,0.9557468289576787,1.0,0.35768728222996515,0.27880605321394836,129.16351314763762,130.6981254647518,16.401219466856727,6.6653671411794235,5.830951894845301,40.1196482579331,37.998667241483275,60.03123260277224,384.78799999999893,0.7677924506252192,1,820.2450532724505,46.17564687975647,0,4,4
1,5,2696,724.0,28.0,1.0,1.083526797836714,0.638200723537758,1.0,0.6527845036319613,0.5640361251516026,68.2759543525068,70.09279563550022,22.847319317591726,8.273308823392128,7.280109889280518,57.16410944430353,52.56360984540838,36.65083351868857,245.08199999999957,0.8900627269725983,1,720.6817507418398,25.167284866468844,0,5,5
1,6,4814,962.0,39.0,1.0,1.5185956903812852,0.8601356396176789,1.0,0.5215601300108342,0.22245250724621485,121.35304115946285,132.67252918370102,24.331050121192877,8.222016625286683,6.708203932499369,62.67784864862038,61.89798381419925,12.358577675365002,521.4819999999983,0.7973498964803313,1,958.2409638554217,32.234524304113,0,6,6
1,7,4918,73.0,35.0,1.0,1.0925417134709385,0.4012819974348282,1.0,0.5878556060243844,0.5071407963632859,86.14059884111545,100.23971268913334,33.54101966249684,12.618611238975856,11.40175425099138,87.90268910852691,78.90087442955358,-54.277831066611995,349.0879999999991,0.8894917706637728,1,74.814762098414,32.971126474176494,0,7,7
1,8,6134,500.0,50.0,1.0,2.257462225385544,0.8498924089878698,1.0,0.3301044021095684,0.14609744499931604,165.8253757900782,171.47011401407536,21.470910553583888,6.136623884168786,5.0990195135927845,94.63631450820778,87.38271876818376,85.18817149344258,726.3659999999974,0.5152673358813894,1,502.23263775676554,71.31626997065537,0,8,8
1,9,4496,155.0,6.0,1.0,1.6088800639327008,0.8941709018354815,1.0,0.5731769505354412,0.39457894848622044,123.67640692967606,115.03912377969506,24.698178070456937,8.893098125038424,8.154234499766936,61.830363181368654,55.37311910731124,-71.186420989431,378.39999999999907,0.8150095169038339,1,140.74110320284697,45.169483985765126,0,9,9
1,10,12683,398.0,58.0,1.0,1.0398033660850274,0.4727982510486229,1.0,0.7447445684086905,0.650282617974368,137.24927841403073,154.67385040788247,53.03772242470448,18.685220795259625,16.55294535724685,122.55172413793103,120.9400436120385,38.909251954544516,495.06799999999845,0.9109387344681463,1,401.9264369628637,62.20381613183001,0,10,10
1,11,9540,228.0,87.0,1.0,1.260589736013266,0.6422136106266134,1.0,0.48777993659883423,0.198895621778177,138.64683951787688,153.32644912082193,33.1058907144937,10.302206268129433,8.06225774829855,116.08713842996292,106.27636838808155,0.8155357488728885,776.3659999999974,0.7265526826853509,1,237.0592243186583,91.60251572327044,0,11,11
1,12,5256,830.0,134.0,1.0,2.820338990493197,0.9768740771819647,1.0,0.2713194301053066,0.25774895705709017,189.6298893786251,201.12185361118767,18.384776310850235,6.984748901857248,6.4031242374328485,47.030147017990956,40.54579599414273,59.782473708894706,506.21399999999807,0.7841850055949273,1,810.1320395738204,97.35312024353121,0,12,12
1,13,3650,24.0,139.0,1.0,1.4567105278283852,0.5274126614827668,1.0,0.4982254982254982,0.20923589905600876,88.55659291190868,99.46356116689167,19.697715603592208,6.001767298045426,5.0,72.69057710597708,75.2385008419832,56.88070292635113,468.20199999999886,0.6645425580336822,1,32.90191780821918,145.8786301369863,0,13,13
1,14,3837,1023.0,145.0,1.0,1.9951026529648255,0.9537284598663262,1.0,0.4051314539119417,0.4068303985602436,133.48637892941002,135.95587519485872,26.0,8.999067876301517,8.48528137423857,43.159195779941875,40.13525541932692,56.72697069449299,344.26599999999917,0.9014448490543873,1,991.8105290591608,118.77612718269481,0,14,14
1,15,12283,572.0,159.0,1.0,1.2627569273441583,0.42564626594113536,1.0,0.4853406037616564,0.34454354327234193,147.09348540332346,170.42300314218147,40.496913462633174,13.83765686501301,12.0,144.43166637505627,133.10337070436458,-75.0997939316288,669.321999999998,0.8240858772224088,1,561.3217455019133,165.4844907595864,0,15,15
1,16,13842,724.0,152.0,1.0,1.328869158666844,0.8641585498632299,1.0,0.5259118541033435,0.348002342231914,192.9588224497628,207.5090359478353,45.79301256742124,15.692853351803647,13.92838827718412,102.34481240682224,97.10066813585559,26.231570895656507,706.9899999999972,0.8830340340021051,1,738.2143476376247,156.39459615662477,0,16,16
1,17,7694,214.0,227.0,1.0,1.1721313539427431,0.7185001406658116,1.0,0.5457511703787772,0.4684437546884547,124.2068262803063,133.2216198670471,37.21558813185679,12.609277719632239,11.045361017187261,96.63237668537482,86.389178058915,59.0924831688233,454.3099999999986,0.8267340031161013,1,209.29022615024695,224.3462438263582,0,17,17
1,18,4981,115.0,203.0,1.0,1.2894548907741563,0.815629133414393,1.0,0.5775072463768116,0.43144681203216767,110.53152260760697,115.7410903698423,26.92582403567252,9.326704870379459,8.48528137423857,72.53925969722242,63.9507839170745,86.65361582331074,380.88999999999896,0.7749513807856866,1,110.44770126480627,207.9654687813692,0,18,18
1,19,13593,427.0,212.0,1.0,1.2496015090098305,0.7542414944328908,1.0,0.5776389597144315,0.2680345299589831,173.52566078140745,175.85505395068975,42.5440947723653,14.502469097838098,12.206555615733702,140.40915357793455,113.93644780478098,-51.77254173611423,798.301999999997,0.7312192366658598,1,424.14588391083646,206.09490178768485,0,19,19
1,20,8068,354.0,160.0,1.0,2.5608400541209715,0.90922735836603,1.0,0.350356088240403,0.08339586235724737,211.34270472416608,201.5589243868899,19.4164878389476,5.77021806904576,5.0,94.84686395348007,87.98194787264401,-71.169470809661,1102.593999999996,0.5276306323981427,1,323.539662865642,208.80317302925135,0,20,20
1,21,3003,168.0,270.0,1.0,1.0450293011061664,0.5865625386502075,1.0,0.6695652173913044,0.7096292754802931,69.39884576986118,70.83784299369935,25.45584412271571,9.392733227997654,8.246211251235321,58.28947338789809,56.20639845871444,26.391993873386184,230.60399999999964,0.9018018018018019,1,165.92773892773891,271.35797535797536,0,21,21
1,22,9980,463.0,307.0,1.0,1.0536483237513221,0.5439876784859757,1.0,0.7003508771929825,0.4610469730302823,125.1432315409614,137.55726080436466,45.0,15.775503280915899,14.0,108.41594551254585,105.0068351615712,-13.252005332482064,521.5519999999987,0.901820810554376,1,460.05781563126254,307.84078156312626,0,22,22
1,23,3485,0.0,250.0,1.0,1.8753614320000647,0.7890570418309413,1.0,0.44559519243063545,0.22962039603537537,109.7587891786247,114.85643212288984,31.76476034853718,9.44786952663094,7.0,68.7427450302848,67.42701243030021,-57.02271948877804,436.71799999999894,0.6680084339658807,1,24.906169296987088,251.88378766140602,0,23,23
1,24,10405,659.0,227.0,1.0,1.1289375785986866,0.3415252767459312,1.0,0.5752432551968155,0.16749258470905998,125.80854957785986,149.04026301640775,32.69556544854363,10.677311186180702,8.48528137423857,124.74300142528993,118.24400732988354,-79.96117966000888,883.5439999999968,0.7656083293477061,1,656.1150408457472,247.49879865449304,0,24,24
1,25,5932,89.0,295.0,1.0,1.0928354487593652,0.7040351141846177,1.0,0.6518681318681319,0.620710690958639,104.60135900635782,104.89041900955492,34.785054261852174,12.06997315561343,10.793491720330488,76.46552860093352,74.2842411139965,37.72964040928988,346.54599999999897,0.9082140396539842,1,92.94723533378287,298.38654753877273,0,25,25
1,26,16344,950.0,195.0,1.0,2.0599218154754757,0.9590898093424038,1.0,0.38529904052429337,0.29007723869196395,281.13860090987606,290.9931270666027,40.311288741492746,14.920188140689877,13.92838827718412,87.71672897299628,79.59089781716811,55.1731569444685,841.4479999999965,0.8463131731565864,1,948.0649779735683,192.9144028389623,0,26,26
1,27,7084,553.0,290.0,1.0,1.3001186853030224,0.6892454558484524,1.0,0.5089080459770114,0.33424464427769934,123.81243432538426,139.84634424968,29.614185789921695,10.175377597902203,9.0,91.07359661284933,89.70556506185338,60.8851394719058,516.0739999999983,0.7584988489747845,1,563.7068040654997,281.7584697910785,0,27,27
1,28,15978,807.0,303.0,1.0,1.1728274589624315,0.7581970916856028,1.0,0.49943735933983496,0.37598117970092276,182.63955350587017,204.41379601191306,54.48853090330111,18.308027304477957,15.524174696260024,124.73371637211808,119.08563464115461,35.121878452390014,730.7739999999976,0.800140217336872,1,795.5423707597947,296.6204781574665,0,28,28
1,29,5489,289.0,340.0,1.0,1.4633511984063703,0.828062522796085,1.0,0.48446601941747575,0.3378696046028298,124.55123771742723,130.87398519186308,24.73863375370596,8.501841392072997,7.615773105863909,82.83008952516766,69.82787814431593,54.60113022417017,451.8319999999983,0.7830242510699001,1,303.89305884496264,353.64966296228823,0,29,29
1,30,4578,360.0,352.0,1.0,2.1110862549979967,0.9472318423137648,1.0,0.4758835758835759,0.2688837312514329,149.13045414308397,148.49242404917499,20.248456731316587,6.999454672490021,6.324555320336759,54.77412635572371,47.80365877078715,86.45715094958399,462.55199999999866,0.6978658536585365,1,361.7608125819135,352.11096548711225,0,30,30
1,31,11645,206.0,380.0,1.0,1.54414372911998,0.7803601387062153,1.0,0.4574919462559912,0.17561821053057433,181.0895320196064,184.76471524617463,38.01315561749642,10.133740946283861,8.246211251235321,122.93662852928065,113.24078149432106,30.787202648179345,912.8299999999965,0.6819512766455846,1,231.38265349935594,408.122885358523,0,31,31
1,32,17408,748.0,395.0,1.0,1.4686667832451117,0.895608873020712,1.0,0.48287148761476795,0.2833756333630013,232.66199785492682,239.0188277102873,45.044422518220834,16.114552659179136,14.142135623730951,114.27159557393178,103.49791778251314,34.9169710805206,878.6139999999968,0.7892279095071858,1,740.7143267463235,398.1702090992647,0,32,32
1,33,15801,927.0,337.0,1.0,1.659213210673369,0.9278343326173765,1.0,0.47250381268502734,0.255546249301145,241.59993806963638,259.6093218665308,45.0,13.885036437233103,11.0,96.51518234073266,90.11497985020964,59.557860443524945,881.4799999999966,0.848717604404458,1,941.0190494272514,358.48319726599584,0,33,33
1,34,10657,67.0,406.0,1.0,1.2331410505464966,0.6841507009645921,1.0,0.563147326146692,0.2576783380639419,147.5373722199841,173.61163555476344,42.0,13.440874377752912,11.0,106.17373280836244,107.60500645656425,-86.9068335980359,720.9139999999975,0.7273906218005597,1,64.7232804729286,427.54255418973446,0,34,34
1,35,5823,450.0,431.0,1.0,1.5366878391034249,0.8982921238536709,1.0,0.5643535568908703,0.48254519248778155,137.96753390948973,133.37541002748594,25.495097567963924,10.031573233778651,9.219544457292887,68.43850596927989,60.62276173959885,10.781306805651937,389.41199999999856,0.7969616095257648,1,430.4892667010132,432.18942126051866,0,35,35
1,36,3605,704.0,466.0,1.0,1.3833506631038455,0.8859721530799454,1.0,0.5078895463510849,0.4578923292695439,102.0918655123913,106.0,21.0,8.153596605578956,7.211102550927978,49.79060688528548,47.343922805305844,54.65532340243642,314.53999999999917,0.8522458628841607,1,695.519278779473,451.4760055478502,0,36,36
1,37,12255,884.0,471.0,1.0,1.187991500826193,0.7000951050384308,1.0,0.5437000887311446,0.2644435357246522,156.4143184825985,168.92897915988246,46.400431032480725,13.700966202373287,11.0,120.23130503616822,111.68758293130062,68.52863696822219,763.1239999999972,0.7870147384645024,1,891.0431660546716,485.20611995104036,0,37,37
1,38,14202,562.0,448.0,1.0,1.4187576154626906,0.7111678562325787,1.0,0.40623569794050346,0.1741631790505997,184.95067285477353,204.79257799051214,38.948684188300895,12.13269933067859,10.0,138.72311544937378,130.02443767827276,63.90484434751474,1012.2819999999961,0.6315649041668521,1,570.5759752147585,444.19314181101254,0,38,38
1,39,10981,661.0,519.0,1.0,1.468105544604632,0.8169145642111831,1.0,0.5111245578104636,0.20459083910838138,175.18750502051148,174.59095051004218,30.675723300355934,10.23389102618833,8.94427190999916,119.37097995832772,101.04091715889007,-74.38056017396566,821.2639999999972,0.719688032507537,1,648.6321828613059,544.4575175302796,0,39,39
1,40,5327,363.0,507.0,1.0,1.5438307507028213,0.8405023686884154,1.0,0.43022128896785655,0.1314044442617421,127.03366917041872,151.75308893067054,18.867962264113206,5.839692557751362,5.0,76.36891969460596,68.82784173908509,-86.19878025995727,713.7419999999973,0.6616569370264563,1,351.9682748263563,507.90332269570115,0,40,40
1,41,8695,143.0,494.0,1.0,2.0331243970606345,0.9421022386328383,1.0,0.481264183317651,0.2425255162617152,200.774010015475,203.93136100168604,29.120439557122072,9.719906232255829,8.94427190999916,69.9799283508582,67.32469948553704,-79.7225875391676,671.2139999999981,0.7407880724174655,1,135.3735480161012,494.90776308223116,0,41,41
1,42,9932,229.0,513.0,1.0,1.1087221428161511,0.7299108310660916,1.0,0.766358024691358,0.6610754374395184,138.00877742930354,141.7391971192161,43.41658669218482,15.703337600546904,14.0,93.4319481824952,94.33484752230771,-5.467488055553389,434.5079999999989,0.9167012783238728,1,242.6413612565445,510.1864679822795,0,42,42
1,43,8733,454.0,529.0,1.0,1.0754937989268247,0.3955943978728373,1.0,0.6224518888096935,0.3399824310631589,113.71668761889529,124.88794977899188,34.058772731852805,11.607083680338576,10.04987562112089,102.49858079636978,104.4402854605427,5.208305595887774,568.1439999999983,0.8652531457445755,1,452.45402496278484,517.759647314783,0,43,43
1,44,4548,541.0,546.0,1.0,1.8951713956065133,0.8422815530535485,1.0,0.374320987654321,0.2085277055763637,130.19853007257834,139.84276885130672,20.396078054371138,6.36132466432885,5.385164807134504,86.63416022423414,70.18193350773684,68.52749927116157,523.5199999999984,0.6287847366238075,1,551.1954705364996,563.1064204045734,0,44,44
1,45,6340,32.0,563.0,1.0,1.2521098792030108,0.8395425463778406,1.0,0.6267918932278794,0.5256961262377807,124.73260983340597,128.5496013218244,33.24154027718932,12.622471344748899,11.40175425099138,70.74813379873585,67.76647191308325,-70.24595832340073,389.2979999999992,0.8642900961079681,1,36.10173501577287,548.0506309148265,0,45,45
1,46,2484,798.0,592.0,1.0,1.160055761461704,0.7684198081403848,1.0,0.6163771712158809,0.5306598093292758,72.08207854374211,74.06078584514209,20.09975124224178,7.358635784100484,6.708203932499369,48.65390269229192,46.1286443429202,40.25544316818945,242.53399999999954,0.87975916415796,1,806.4822866344606,598.2000805152979,0,46,46
1,47,7616,987.0,571.0,1.0,1.2024246087738928,0.7290262988018184,1.0,0.6094750320102432,0.25346527451423784,125.80898371421036,146.03081866510234,34.0,12.641027730665119,11.180339887498949,87.0,86.11444864356463,-71.11708607217216,614.4819999999985,0.7424811113819155,1,984.8293067226891,578.9392069327731,0,47,47
1,48,7828,283.0,596.0,1.0,1.11075227990586,0.7187798677790755,1.0,0.6387596899224807,0.4839155319041317,121.977878516939,131.93938001976514,34.20526275297414,12.629887554327732,11.045361017187261,91.2210144363735,84.8036234106803,14.049703020384566,450.86399999999855,0.8806885301231929,1,299.48594787940726,596.4547777210015,0,48,48
1,49,6553,895.0,605.0,1.0,1.1398075466563344,0.5730301909639586,1.0,0.5649137931034482,0.40991218106313404,106.50494120793394,115.84903970253703,34.438350715445125,11.802023379150283,10.0,88.0,87.28444797970629,71.62954438277778,448.20799999999844,0.8487242585157363,1,890.9682588127575,607.9140851518389,0,49,49
1,50,4083,178.0,634.0,1.0,1.2846877003791626,0.6304588843460835,1.0,0.5297093928386092,0.27951242197638443,91.17407014719738,108.75660899458019,27.586228448267445,8.349880979753454,6.4031242374328485,76.55731576112692,70.77137791668683,-77.5231694744981,428.4439999999985,0.7350796651363759,1,176.31031104579966,640.6358070046534,0,50,50
1,51,8986,111.0,668.0,1.0,1.3776320623216132,0.8907119117171307,1.0,0.6522938443670151,0.5774772415653802,161.34431565530167,163.37074401495514,34.0,13.655434906215838,12.529964086141668,82.2455833492112,73.34200257903056,0.07356378433495656,442.2019999999988,0.9136292003456865,1,85.57778766970844,665.9568217226797,0,51,51
1,52,16575,491.0,654.0,1.0,1.510980660175481,0.8738012317260372,1.0,0.43863131152746904,0.3019477765623475,226.65536243252043,239.15267090291925,48.82622246293481,15.814893184643552,13.601470508735444,119.78246879824057,110.21870818542844,41.29916143134287,830.5499999999965,0.8486943164362518,1,470.284766214178,647.9612066365007,0,52,52
1,53,12515,758.0,654.0,1.0,1.2459839456999415,0.6507216721927633,1.0,0.4321477900552486,0.3091015200400981,158.41266956987565,180.13605968822566,36.345563690772494,12.76477745568422,11.0,125.67418020672015,120.28532858714267,4.652473842188551,713.2959999999972,0.7396790685303941,1,745.1820215741111,650.3867359168997,0,53,53
1,54,5881,385.0,673.0,1.0,1.308166066361314,0.85251431657163,1.0,0.5138488422892092,0.5163752292814651,123.84741751909456,130.09611831257686,29.5296461204668,11.019254362395012,9.848857801796104,62.754399340944886,64.73552493939869,46.96931810871669,378.3099999999987,0.9189780451597782,1,387.71144363203535,670.5504165958171,0,54,54
1,55,3793,936.0,671.0,1.0,1.103523854464788,0.6037677537240502,1.0,0.5334739803094234,0.4968894941183784,80.63197848894042,90.09439494219383,27.586228448267445,9.458725673654918,8.246211251235321,62.696954536150386,64.27660991971382,-58.19823024019895,309.71799999999905,0.8566911349520047,1,935.5151595043501,667.6013709464804,0,55,55
1,56,4793,977.0,726.0,1.0,1.2341942254724578,0.5094117838641435,1.0,0.4977154724818276,0.2949444977406402,92.90015903571546,111.31936040060597,23.430749027719962,8.35104681610473,7.615773105863909,85.79434008026938,79.94271280838483,65.0878692745841,451.8959999999987,0.7552789158525055,1,979.1696223659503,717.8197371166284,0,56,56
1,57,9377,455.0,792.0,1.0,1.2052498026309553,0.7983054765220003,1.0,0.5824223602484472,0.5097482006024432,145.07296955269928,146.44111444536333,35.4682957019364,13.620897613362663,12.206555615733702,88.91840011603128,87.37059381261274,65.91977608301687,480.79399999999845,0.8789838770153731,1,446.7066225871814,787.7887384024741,0,57,57
1,58,8075,837.0,703.0,1.0,1.3579040051180709,0.8549110895593535,1.0,0.5294734771490394,0.33721531387914766,148.07092067329287,150.08331019803634,30.083217912982647,10.511198076982462,9.486832980505138,88.38429069014902,76.815424558314,-73.31432667947246,548.5579999999982,0.7686449954785588,1,836.5315170278637,714.2033436532507,0,58,58
1,59,7023,540.0,775.0,1.0,1.0871372424596792,0.6132788445924543,1.0,0.5722783572359843,0.47739341478790787,109.25083000473488,119.6202324023825,39.20459156782532,13.241363648384384,11.40175425099138,84.74194738769474,86.29356870911533,51.83936255019354,429.9599999999989,0.8582951420714939,1,542.6262281076463,776.3252171436708,0,59,59
1,60,11156,609.0,703.0,1.0,1.2161321290555025,0.7965767798852507,1.0,0.5790511782414617,0.5014877405548349,158.77886072619816,175.5135322418189,44.721359549995796,14.962469232907141,13.038404810405298,108.83551237587837,95.98775514043196,74.98597790410162,528.7239999999985,0.8604373144113222,1,609.4213875941198,702.478576550735,0,60,60
1,61,7224,295.0,744.0,1.0,2.2404200633598257,0.9489608954015217,0.0,0.3316347610521967,0.24973850534774977,193.24119667773587,180.3690660839602,30.528675044947494,9.350568734848935,7.615773105863909,73.87637211019761,60.947066121850234,51.22562285066882,602.9079999999979,0.7101150103214391,1,274.40434662236987,720.312430786268,0,61,61
1,62,5803,724.0,767.0,1.0,1.2407542044950797,0.775964686590977,1.0,0.554144385026738,0.3247105121235429,114.35060668000023,120.61923561356207,27.730849247724095,9.30869810001037,8.0,80.73185376287495,72.12965843282457,-10.80117402423543,473.8959999999985,0.7864742156264825,1,719.7489229708772,764.7118731690505,0,62,62
1,63,8998,214.0,757.0,1.0,1.178900531059804,0.7862830681894866,1.0,0.6734021853016016,0.5551443698405403,139.58045847200367,135.6502856613284,34.828149534535996,13.510417335476989,12.529964086141668,92.78402459304972,86.2420808567398,72.26518011419981,451.3099999999987,0.9002050922915309,1,213.55979106468104,774.9312069348745,0,63,63
1,64,3241,896.0,755.0,1.0,1.1891486114132759,0.7031972647180948,1.0,0.6086384976525822,0.4039168903302807,80.64547459648529,86.31338250816034,21.93171219946131,7.92933396748334,7.0710678118654755,65.42600128263699,57.3385131534291,-49.94903917885107,317.5399999999992,0.7903914156810146,1,895.3258253625424,760.9065103363159,0,64,64
1,65,7959,45.0,734.0,1.0,1.4038791628175262,0.8569809597912239,1.0,0.5858667648141332,0.365029460558285,149.6793216242093,146.48549416239138,29.966648127543394,11.140349219682221,10.0,88.94806698680785,77.13694970710938,79.53971183742134,523.4439999999986,0.7982148229866614,1,46.2618419399422,761.1137077522302,0,65,65
